fhfb_id,district,member_name,city,state,zip,mem_type,char_type,cert,fed_id,ots_id,ncua_id,appr_date
"54489","San Francisco","Vibra Bank","Chula Vista   ","CA","91910","Commercial Bank","State","58662","3800621","","","16oct2008"
"54491","Des Moines","Town and Country Credit Union","Minot ","ND","58701","Credit Union","State","","","","60790","21oct2008"
"54493","Chicago","Grand Rivers Community Bank","Grand Chain  ","IL","62941","Commercial Bank","State","10816","0226949","","","17oct2008"
"54494","San Francisco","Suncrest Bank","Visalia  ","CA","93291","Commercial Bank","State","58728","3750650","","","22oct2008"
"54495","Cincinnati","Citizens State Bank","Jasper ","TN","37347","Commercial Bank","State","20100","0989730","","","22oct2008"
"54496","Atlanta","Acacia Life Insurance Company","Bethesda ","MD","20814","Insurance Company","None","","","","","23oct2008"
"54497","Atlanta","Resurgens Bank","Atlanta  ","GA","30345","Commercial Bank","State","58750","3717578","","","21oct2008"
"54498","Atlanta","First Florida Credit Union","Jacksonville  ","FL","32202","Credit Union","State","","","","61170","23oct2008"
"54500","San Francisco","JPMorgan Bank and Trust Company, National Associat","San Francisco ","CA","94105","Commercial Bank","National","58729","3812165","","","24oct2008"
"54501","Dallas","Allegiance Bank Texas","Houston  ","TX","77040","Commercial Bank","State","58629","3579589","","","24oct2008"
"54502","Indianapolis","St. Francis X Federal Credit Union","Petoskey  ","MI","49770","Credit Union","Federal","","","","07219","24oct2008"
"54503","Des Moines","Springfield First Community Bank","Springfield ","MO","65804","Commercial Bank","State","58892","3804535","","","27oct2008"
"54504","Atlanta","Palm Beach Community Bank","Boynton Beach  ","FL","33436","Commercial Bank","State","58763","3690662","","","21oct2008"
"54505","Atlanta","Jefferson Bank of Florida","Oldsmar  ","FL","34677","Commercial Bank","State","58672","3667105","","","23oct2008"
"54506","Atlanta","Eastside Commercial Bank","Conyers  ","GA","30094","Commercial Bank","State","58125","3357899","","","28oct2008"
"54507","Atlanta","Self-Help Federal Credit Union","Durham  ","NC","27701","Credit Union","Federal","","","","24802","21oct2008"
"54508","Boston","Massachusetts Mutual Life Insurance Company","Springfield ","MA","01111","Insurance Company","None","","","","","30oct2008"
"54509","Chicago","Summit Credit Union","Madison","WI","53708","Credit Union","State","","","","67190","24oct2008"
"54510","Cincinnati","Volunteer Corporate Credit Union","Nashville ","TN","37214","Credit Union","Federal","","","","68054","31oct2008"
"54511","Cincinnati","Southern Community Bank","Tullahoma","TN","37388","Commercial Bank","State","58105","3393806","","","05nov2008"
"54512","Atlanta","First Florida Bank","Destin","FL","32541","Commercial Bank","State","58370","3525577","","","06nov2008"
"54513","Dallas","United Texas Bank","Dallas","TX","75251","Commercial Bank","State","26626","0726953","","","07nov2008"
"54514","Dallas","CommunityBank of Texas, N.A.","Beaumont ","TX","77706","Commercial Bank","National","03363","0774262","","","06nov2008"
"54515","Des Moines","Venture Bank","Bloomington  ","MN","55437","Commercial Bank","State","57249","3049699","","","12nov2008"
"54516","Des Moines","Peoples State Bank of Velva","Velva  ","ND","58790","Commercial Bank","State","10250","0713252","","","12nov2008"
"54518","Dallas","Texans Credit Union","Richardson  ","TX","75081","Credit Union","State","","","","60806","12nov2008"
"54519","Boston","MHL Reinsurance Limited","Burlington ","VT","05401","Insurance Company","None","","","","","05nov2008"
"54520","Cincinnati","Bank of Maumee","Maumee  ","OH","43537","Commercial Bank","State","58317","3461264","","","13nov2008"
"54521","Atlanta","American Pride Bank","Macon  ","GA","31204","Commercial Bank","State","58584","3671997","","","14nov2008"
"54522","Atlanta","Northwest Federal Credit Union","Herndon  ","VA","20170","Credit Union","Federal","","","","05500","10nov2008"
"54523","Dallas","First State Bank","Holly Springs ","MS","38635","Commercial Bank","State","10588","0773546","","","14nov2008"
"54524","Dallas","Citizens Bank and Trust Company","Covington  ","LA","70433","Commercial Bank","State","16417","0384830","","","13nov2008"
"54525","Chicago","Gold Coast Bank","Chicago","IL","60610","Commercial Bank","State","58556","3593307","","","17nov2008"
"54527","Atlanta","Chain Bridge Bank, National Association","Mclean  ","VA","22101","Commercial Bank","National","58595","3597211","","","17nov2008"
"54530","San Francisco","Partners Bank of California","Mission Viejo   ","CA","92691","Commercial Bank","State","58588","3655933","","","19nov2008"
"54531","San Francisco","Goldwater Bank, N.A.","Scottsdale ","AZ","85251","Commercial Bank","National","58405","3592047","","","19nov2008"
"54532","San Francisco","Bank of San Francisco","San Francisco ","CA","94105","Commercial Bank","State","58069","3357385","","","19nov2008"
"54533","Dallas","DATCU Credit Union","Denton ","TX","76201","Credit Union","State","","","","67535","20nov2008"
"54534","Atlanta","Generations Bank","Cullman ","AL","35055","Commercial Bank","State","58842","3808832","","","20nov2008"
"54535","Cincinnati","State Automobile Mutual Insurance Company","Columbus ","OH","43215","Insurance Company","None","","","","","21nov2008"
"54537","Des Moines","Bank of Hillsboro","Hillsboro  ","MO","63050","Commercial Bank","State","15821","0973056","","","26nov2008"
"54538","Indianapolis","Crestmark Bank","Troy   ","MI","48098","Commercial Bank","State","34353","2382308","","","26nov2008"
"54539","San Francisco","Commerce Bank of Temecula Valley","Murrieta  ","CA","92562","Commercial Bank","State","58590","3635029","","","26nov2008"
"54540","San Francisco","Foothill Federal Credit Union","Arcadia  ","CA","91006","Credit Union","Federal","","","","12425","26nov2008"
"54541","Dallas","Third Coast Bank, SSB","Humble ","TX","77338","Savings Bank","State","58716","3630323","","","28nov2008"
"54542","Dallas","Pegasus Community Credit Union","Dallas","TX","75202","Credit Union","State","","","","64972","28nov2008"
"54543","Atlanta","Community Business Bank","Cumming  ","GA","30040","Commercial Bank","State","58624","3686722","","","24nov2008"
"54545","Atlanta","Sabal Palm Bank","Sarasota  ","FL","34232","Commercial Bank","State","58372","3481703","","","02dec2008"
"54546","Dallas","POINTWEST BANK","West  ","TX","76691","Commercial Bank","State","13600","0292467","","","05dec2008"
"54547","Dallas","American State Bank","Arp  ","TX","75750","Commercial Bank","State","09967","0262358","","","04dec2008"
"54548","Dallas","The Bank and Trust of Bryan/College Station","Bryan","TX","77802","Commercial Bank","State","58249","3415454","","","04dec2008"
"54549","Atlanta","Century Bank and Trust","Milledgeville  ","GA","31061","Commercial Bank","State","00147","0944337","","","08dec2008"
"54550","Indianapolis","Michigan Insurance Company","Grand Rapids ","MI","49525","Insurance Company","None","","","","","05dec2008"
"54551","Chicago","The National Republic Bank of Chicago","Chicago","IL","60607","Commercial Bank","National","00916","0215130","","","08dec2008"
"54552","Dallas","Accessbank Texas","Denton","TX","76201","Commercial Bank","State","58562","3535848","","","15dec2008"
"54553","Dallas","Pan-American Life Insurance Company","New Orleans ","LA","70160","Insurance Company","None","","","","","15dec2008"
"54554","New York","Utica Gas and Electric Employees Federal Credit Unio","New Hartford  ","NY","13413","Credit Union","Federal","","","","02252","16dec2008"
"54555","Topeka","Kansas Corporate Credit Union","Wichita ","KS","67212","Credit Union","State","","","","67932","16dec2008"
"54556","Atlanta","Virginia Partners Bank","Fredericksburg ","VA","22401","Commercial Bank","State","58824","3688623","","","16dec2008"
"54557","San Francisco","Avidbank","Palo Alto","CA","94301","Commercial Bank","State","57510","3214059","","","16dec2008"
"54558","Boston","National Life Insurance Company","Montpelier ","VT","05604","Insurance Company","None","","","","","19dec2008"
"54559","Cincinnati","BFG Federal Credit Union","Akron ","OH","44311","Credit Union","Federal","","","","00511","19dec2008"
"54560","Seattle","Hawaii Schools Federal Credit Union","Honolulu  ","HI","96813","Credit Union","Federal","","","","01785","19dec2008"
"54561","Seattle","CenterPointe Community Bank","Hood River ","OR","97031","Commercial Bank","State","58625","3631870","","","19dec2008"
"54562","Seattle","America First","Ogden ","UT","84409","Credit Union","Federal","","","","24694","19dec2008"
"54565","Dallas","Security State Bank (The)","Winters  ","TX","79567","Commercial Bank","State","18677","0304762","","","15dec2008"
"54568","Des Moines","Peoples Community Bank","Greenville  ","MO","63944","Commercial Bank","State","22394","0784159","","","29dec2008"
"54569","Topeka","Kansas Medical Mutual Insurance Company (KaMMCO)","Topeka ","KS","66612","Insurance Company","None","","","","","29dec2008"
"54570","Dallas","Capital Bank of Texas","Carrizo Springs","TX","78834","Commercial Bank","State","57495","3134399","","","23dec2008"
"54571","Atlanta","Metro Bank","Douglasville  ","GA","30135","Commercial Bank","State","58653","3650273","","","30dec2008"
"54572","Atlanta","Oakworth Capital Bank","Birmingham  ","AL","35209","Commercial Bank","State","58783","3720608","","","30dec2008"
"54574","Indianapolis","Everence Association Inc.","Goshen","IN","46528","Insurance Company","None","","","","","09jan2009"
"54576","Des Moines","EquiTrust Life Insurance Company","West Des Moines","IA","50266","Insurance Company","None","","","","","13jan2009"
"54577","Atlanta","Gateway Bank of Southwest Florida","Sarasota  ","FL","34237","Commercial Bank","State","58725","3717167","","","13jan2009"
"54578","New York","Fiduciary Trust Company International","New York","NY","10020","Commercial Bank","State","20225","0160614","","","12jan2009"
"54579","Cincinnati","People Bank of Bedford County","Shelbyville  ","TN","37160","Commercial Bank","State","35604","2967796","","","16jan2009"
"54580","San Francisco","Metro Phoenix Bank","Phoenix  ","AZ","85008","Commercial Bank","State","58402","3634394","","","20jan2009"
"54581","Topeka","Community Financial Credit Union","Broomfield  ","CO","80038","Credit Union","State","","","","68550","16jan2009"
"54584","Atlanta","Broward Bank of Commerce","Fort Lauderdale ","FL","33301","Commercial Bank","State","58813","3820254","","","14jan2009"
"54585","Chicago","American Family Mutual Insurance Company","Madison","WI","53783","Insurance Company","None","","","","","16jan2009"
"54586","Chicago","American Family Life Insurance Company","Madison","WI","53783","Insurance Company","None","","","","","16jan2009"
"54587","Boston","Liberty Bay Credit Union","Boston  ","MA","02110","Credit Union","State","","","","67541","20jan2009"
"54588","Boston","Cumberland County Federal Credit Union","Falmouth  ","ME","04105","Credit Union","Federal","","","","09500","20jan2009"
"54590","Atlanta","Frontier Community Bank","Waynesboro  ","VA","22980","Commercial Bank","State","58743","3627109","","","21jan2009"
"54591","Atlanta","Intracoastal Bank","Palm Coast  ","FL","32137","Commercial Bank","State","58692","3786435","","","21jan2009"
"54592","Dallas","Grants State Bank","Grants  ","NM","87020","Commercial Bank","State","16590","0763752","","","23jan2009"
"54594","Indianapolis","Evansville Teachers Federal Credit Union","Evansville  ","IN","47715","Credit Union","Federal","","","","01682","23jan2009"
"54596","Cincinnati","CapStar Bank","Nashville  ","TN","37219","Commercial Bank","State","58823","3715444","","","26jan2009"
"54598","Topeka","Community State Bank","Lamar  ","CO","81052","Commercial Bank","State","58732","3617856","","","27jan2009"
"54599","Indianapolis","Selective Insurance Company of South Carolina","Carmel ","IN","46032","Insurance Company","None","","","","","27jan2009"
"54600","Indianapolis","Selective Insurance Company of the Southeast","Carmel  ","IN","46032","Insurance Company","None","","","","","27jan2009"
"54601","Cincinnati","Motorist Mutual Insurance Company","Columbus ","OH","43215","Insurance Company","None","","","","","30jan2009"
"54602","Seattle","Commerce Bank of Oregon (The)","Portland ","OR","97204","Commercial Bank","State","58223","3374186","","","30jan2009"
"54604","Cincinnati","Sun Center Federal Credit Union","Lagrange  ","OH","44050","Credit Union","Federal","","","","22421","02feb2009"
"54605","Topeka","Mutual of Omaha Insurance Company","Omaha ","NE","68175","Insurance Company","None","","","","","06feb2009"
"54606","San Francisco","Santa Clara County Federal Credit Union","San Jose      ","CA","95112","Credit Union","Federal","","","","24299","09feb2009"
"54608","Dallas","Plains State Bank","Humble","TX","77338","Commercial Bank","State","17739","0972862","","","10feb2009"
"54609","Dallas","Comanche National Bank (The)","Comanche ","TX","76442","Commercial Bank","National","03145","0949556","","","10feb2009"
"54613","Atlanta","MidSouth Community Federal Credit Union","Macon","GA","31210","Credit Union","Federal","","","","01410","09feb2009"
